交易日期,开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(手),成交额(千元),收盘价(前复权)(元),收盘价(后复权)(元),换手率(%),换手率(自由流通)(%),量比,PE市盈率,PE市盈率(TTM),PB市净率,PS市销率,PS市销率(TTM),总股本(万股),流通股本(万股),自由流通股本(万股),总市值(万元),流通市值(万元),股息率(Tushare)(%),"股息率(TTM,Tushare)(%)",股息率(%)
2023-11-16,3.6400,3.6500,3.6300,3.6300,90118.1000,32781.9430,3.3000,5.3700,0.4155,0.4155,0.7900,4.8789,4.4926,0.5398,2.0859,2.0788,217205.2709,216915.5576,216915.5576,788455.1334,787403.4741,4.9586,4.9587,5.4545
2023-11-17,3.6300,3.6400,3.6000,3.6100,117792.3500,42554.7220,3.2800,5.3400,0.5430,0.5430,1.0600,4.8520,4.4679,0.5368,2.0744,2.0673,217205.2709,216915.5576,216915.5576,784111.0279,783065.1629,4.9861,4.9861,5.4878
2023-11-20,3.6200,3.6300,3.5900,3.6200,120864.2000,43672.3160,3.2900,5.3600,0.5572,0.5572,1.1200,4.8654,4.4803,0.5383,2.0802,2.0731,217205.2709,216915.5576,216915.5576,786283.0807,785234.3185,4.9723,4.9724,5.4711
2023-11-21,3.6300,3.6500,3.6200,3.6300,224230.1000,81572.5710,3.3000,5.3700,1.0337,1.0337,2.0300,4.8789,4.4926,0.5398,2.0859,2.0788,217205.2709,216915.5576,216915.5576,788455.1334,787403.4741,4.9586,4.9587,5.4545
2023-11-22,3.6300,3.6400,3.6100,3.6100,99819.2000,36176.3770,3.2800,5.3400,0.4602,0.4602,0.7600,4.8520,4.4679,0.5368,2.0744,2.0673,217205.2709,216915.5576,216915.5576,784111.0279,783065.1629,4.9861,4.9861,5.4878
2023-11-23,3.6100,3.6300,3.6000,3.6300,107685.4600,38954.8530,3.3000,5.3700,0.4964,0.4964,0.8200,4.8789,4.4926,0.5398,2.0859,2.0788,217205.2709,216915.5576,216915.5576,788455.1334,787403.4741,4.9586,4.9587,5.4545
2023-11-24,3.6300,3.6500,3.6200,3.6400,179163.7300,65165.8570,3.3100,5.3900,0.8260,0.8260,1.3400,4.8923,4.5050,0.5413,2.0917,2.0845,217205.2709,216915.5576,216915.5576,790627.1861,789572.6297,4.9450,4.9451,5.4381
2023-11-27,3.6500,3.6500,3.6000,3.6100,145164.6400,52488.5950,3.2800,5.3400,0.6692,0.6692,0.9900,4.8520,4.4679,0.5368,2.0744,2.0673,217205.2709,216915.5576,216915.5576,784111.0279,783065.1629,4.9861,4.9861,5.4878
2023-11-28,3.6100,3.6300,3.6000,3.6100,86413.2600,31231.5110,3.2800,5.3400,0.3984,0.3984,0.5700,4.8520,4.4679,0.5368,2.0744,2.0673,217205.2709,216915.5576,216915.5576,784111.0279,783065.1629,4.9861,4.9861,5.4878
2023-11-29,3.6100,3.6200,3.5700,3.5800,167314.2900,60082.5280,3.2500,5.3000,0.7713,0.7713,1.3500,4.8117,4.4308,0.5323,2.0572,2.0502,217205.2709,216915.5576,216915.5576,777594.8698,776557.6962,5.0278,5.0279,5.5385
2023-11-30,3.5800,3.5900,3.5600,3.5700,108028.4000,38604.8260,3.2400,5.2800,0.4980,0.4980,0.7900,4.7982,4.4184,0.5309,2.0514,2.0444,217205.2709,216915.5576,216915.5576,775422.8171,774388.5406,5.0419,5.0420,5.5556
2023-12-01,3.5700,3.6000,3.5600,3.6000,137423.1800,49311.3140,3.2700,5.3300,0.6335,0.6335,1.0000,4.8386,4.4555,0.5353,2.0687,2.0616,217205.2709,216915.5576,216915.5576,781938.9752,780896.0074,4.9999,5.0000,5.5046
2023-12-04,3.6000,3.6100,3.5800,3.5900,103971.7900,37386.6380,3.2600,5.3100,0.4793,0.4793,0.8100,4.8251,4.4431,0.5338,2.0629,2.0559,217205.2709,216915.5576,216915.5576,779766.9225,778726.8518,5.0138,5.0139,5.5215
2023-12-05,3.5900,3.6000,3.5300,3.5400,156408.2000,55769.9410,3.2200,5.2400,0.7211,0.7211,1.3000,4.7579,4.3812,0.5264,2.0342,2.0272,217205.2709,216915.5576,216915.5576,768906.6590,767881.0739,5.0847,5.0847,5.5901
2023-12-06,3.5400,3.5600,3.5100,3.5400,128982.0800,45633.1240,3.2200,5.2400,0.5946,0.5946,0.9600,4.7579,4.3812,0.5264,2.0342,2.0272,217205.2709,216915.5576,216915.5576,768906.6590,767881.0739,5.0847,5.0847,5.5901
2023-12-07,3.5400,3.5700,3.5200,3.5600,127329.8600,45160.4490,3.2300,5.2700,0.5870,0.5870,1.0000,4.7848,4.4060,0.5294,2.0457,2.0387,217205.2709,216915.5576,216915.5576,773250.7644,772219.3851,5.0561,5.0562,5.5728
2023-12-08,3.5500,3.5800,3.5500,3.5600,164747.7000,58726.0560,3.2300,5.2700,0.7595,0.7595,1.2600,4.7848,4.4060,0.5294,2.0457,2.0387,217205.2709,216915.5576,216915.5576,773250.7644,772219.3851,5.0561,5.0562,5.5728
2023-12-11,3.5500,3.5900,3.5100,3.5900,210315.0900,74523.5960,3.2600,5.3100,0.9696,0.9696,1.5400,4.8251,4.4431,0.5338,2.0629,2.0559,217205.2709,216915.5576,216915.5576,779766.9225,778726.8518,5.0138,5.0139,5.5215
2023-12-12,3.5700,3.6100,3.5700,3.6100,114454.3400,41173.2880,3.2800,5.3400,0.5276,0.5276,0.7300,4.8520,4.4679,0.5368,2.0744,2.0673,217205.2709,216915.5576,216915.5576,784111.0279,783065.1629,4.9861,4.9861,5.4878
2023-12-13,3.6100,3.6200,3.5900,3.5900,186481.8000,67290.7520,3.2600,5.3100,0.8597,0.8597,1.2500,4.8251,4.4431,0.5338,2.0629,2.0559,217205.2709,216915.5576,216915.5576,779766.9225,778726.8518,5.0138,5.0139,5.5215
2023-12-14,3.6000,3.6100,3.5800,3.5900,85740.7300,30839.6500,3.2600,5.3100,0.3953,0.3953,0.5300,4.8251,4.4431,0.5338,2.0629,2.0559,217205.2709,216915.5576,216915.5576,779766.9225,778726.8518,5.0138,5.0139,5.5215
2023-12-15,3.6000,3.6100,3.5600,3.5700,122045.6200,43802.7870,3.2400,5.2800,0.5626,0.5626,0.8000,4.7982,4.4184,0.5309,2.0514,2.0444,217205.2709,216915.5576,216915.5576,775422.8171,774388.5406,5.0419,5.0420,5.5556
2023-12-18,3.5700,3.5900,3.5400,3.5600,103996.0900,37087.2160,3.2300,5.2700,0.4794,0.4794,0.7200,4.7848,4.4060,0.5294,2.0457,2.0387,217205.2709,216915.5576,216915.5576,773250.7644,772219.3851,5.0561,5.0562,5.5728
2023-12-19,3.5600,3.5600,3.5300,3.5400,99253.4000,35194.6510,3.2200,5.2400,0.4576,0.4576,0.8100,4.7579,4.3812,0.5264,2.0342,2.0272,217205.2709,216915.5576,216915.5576,768906.6590,767881.0739,5.0847,5.0847,5.5901
2023-12-20,3.5500,3.5600,3.5200,3.5200,123748.4400,43808.6540,3.2000,5.2100,0.5705,0.5705,1.0400,4.7310,4.3565,0.5234,2.0227,2.0158,217205.2709,216915.5576,216915.5576,764562.5536,763542.7628,5.1135,5.1136,5.6250
2023-12-21,3.5300,3.5300,3.4500,3.4900,217543.6000,75845.8720,3.1700,5.1700,1.0029,1.0029,2.0300,4.6907,4.3194,0.5190,2.0055,1.9986,217205.2709,216915.5576,216915.5576,758046.3954,757035.2960,5.1575,5.1576,5.6782
2023-12-22,3.4900,3.5000,3.4700,3.4800,128737.1000,44815.2770,3.1600,5.1500,0.5935,0.5935,0.9700,4.6773,4.3070,0.5175,1.9997,1.9929,217205.2709,216915.5576,216915.5576,755874.3427,754866.1404,5.1723,5.1724,5.6962
2023-12-25,3.4800,3.4800,3.4600,3.4700,81506.2000,28292.7970,3.1500,5.1400,0.3758,0.3758,0.6100,4.6638,4.2946,0.5160,1.9940,1.9872,217205.2709,216915.5576,216915.5576,753702.2900,752696.9849,5.1872,5.1873,5.7143
2023-12-26,3.4700,3.4800,3.4600,3.4700,79893.0000,27738.8430,3.1500,5.1400,0.3683,0.3683,0.6100,4.6638,4.2946,0.5160,1.9940,1.9872,217205.2709,216915.5576,216915.5576,753702.2900,752696.9849,5.1872,5.1873,5.7143
2023-12-27,3.4700,3.5000,3.4500,3.5000,111781.7300,38864.2440,3.1800,5.1800,0.5153,0.5153,0.8900,4.7042,4.3317,0.5204,2.0112,2.0043,217205.2709,216915.5576,216915.5576,760218.4482,759204.4516,5.1428,5.1429,5.6604
2023-12-28,3.4800,3.5500,3.4800,3.5500,147039.0000,51928.6190,3.2300,5.2500,0.6779,0.6779,1.1900,4.7714,4.3936,0.5279,2.0399,2.0330,217205.2709,216915.5576,216915.5576,771078.7117,770050.2295,5.0703,5.0704,5.5728
2023-12-29,3.5400,3.5600,3.5300,3.5500,93028.5200,33036.8980,3.2300,5.2500,0.4289,0.4289,0.8500,4.7714,4.3936,0.5279,2.0399,2.0330,217205.2709,216915.5576,216915.5576,771078.7117,770050.2295,5.0703,5.0704,5.5728
2024-01-02,3.5500,3.5900,3.5500,3.5700,131715.6900,47121.8160,3.2400,5.2800,0.6072,0.6072,1.2800,4.7982,4.4184,0.5309,2.0514,2.0444,217205.2709,216915.5576,216915.5576,775422.8171,774388.5406,5.0420,5.0420,5.8642
2024-01-03,3.5700,3.6100,3.5700,3.6000,136790.2000,49170.1380,3.2700,5.3300,0.6302,0.6302,1.2100,4.8386,4.4555,0.5353,2.0687,2.0616,217206.8933,217047.4450,217047.4450,781944.8159,781370.8020,5.0000,5.0000,5.8104
2024-01-04,3.6000,3.6100,3.5800,3.6000,172750.8000,62150.1090,3.2700,5.3300,0.7959,0.7959,1.3900,4.8386,4.4555,0.5353,2.0687,2.0616,217206.8933,217047.4450,217047.4450,781944.8159,781370.8020,5.0000,5.0000,5.8104
2024-01-05,3.6000,3.6800,3.5900,3.6400,417471.6000,152295.4660,3.3100,5.3900,1.9234,1.9234,3.0600,4.8924,4.5050,0.5413,2.0917,2.0845,217206.8933,217047.4450,217047.4450,790633.0916,790052.6998,4.9450,4.9450,5.7402
2024-01-08,3.6500,3.6900,3.6200,3.6300,317916.3700,116186.1150,3.3000,5.3700,1.4647,1.4647,1.6700,4.8789,4.4927,0.5398,2.0859,2.0788,217206.8933,217047.4450,217047.4450,788461.0227,787882.2254,4.9586,4.9586,5.7576
2024-01-09,3.6300,3.6600,3.5700,3.6500,218670.3300,79338.8060,3.3200,5.4000,1.0075,1.0075,0.9300,4.9058,4.5174,0.5428,2.0974,2.0903,217206.8933,217047.4450,217047.4450,792805.1605,792223.1743,4.9315,4.9315,5.7229
2024-01-10,3.6600,3.6800,3.6400,3.6500,148844.6000,54426.3300,3.3200,5.4000,0.6858,0.6858,0.5900,4.9058,4.5174,0.5428,2.0974,2.0903,217206.8933,217047.4450,217047.4450,792805.1605,792223.1743,4.9315,4.9315,5.7229
2024-01-11,3.6400,3.6800,3.6300,3.6500,190574.2000,69797.7890,3.3200,5.4000,0.8780,0.8780,0.7500,4.9058,4.5174,0.5428,2.0974,2.0903,217206.8933,217047.4450,217047.4450,792805.1605,792223.1743,4.9315,4.9315,5.7229
2024-01-12,3.6600,3.7700,3.6500,3.7100,276441.3300,102716.5810,3.3700,5.4900,1.2736,1.2736,1.0700,4.9864,4.5917,0.5517,2.1319,2.1246,217206.8933,217047.4450,217047.4450,805837.5741,805246.0210,4.8517,4.8517,5.6380
2024-01-15,3.7200,3.7500,3.7100,3.7300,202417.6000,75482.0970,3.3900,5.5200,0.9326,0.9326,0.8800,5.0133,4.6164,0.5546,2.1434,2.1361,217206.8933,217047.4450,217047.4450,810181.7120,809586.9699,4.8257,4.8257,5.6047
2024-01-16,3.7400,3.7900,3.7200,3.7800,350817.7600,132179.7530,3.4300,5.5900,1.5172,1.5172,1.6900,5.4123,4.9839,0.5766,2.3140,2.3061,231392.8320,231233.3837,231233.3837,874664.9050,874062.1904,4.4699,4.4699,5.5394
2024-01-17,3.7600,3.8000,3.7400,3.7500,318760.4000,120481.9870,3.4100,5.5500,1.3785,1.4686,1.3600,5.3694,4.9443,0.5720,2.2956,2.2878,231392.8320,231233.3837,217051.4343,867723.1200,867125.1889,4.5057,4.5057,5.5718
2024-01-18,3.7300,3.7500,3.6400,3.7300,362497.3500,133835.8610,3.3900,5.5200,1.5677,1.6701,1.3500,5.3407,4.9179,0.5690,2.2834,2.2756,231392.8320,231233.3837,217051.4343,863095.2634,862500.5212,4.5299,4.5299,5.6047
2024-01-19,3.7200,3.7200,3.6700,3.6900,167790.4000,61962.2560,3.3500,5.4600,0.7256,0.7730,0.5600,5.2835,4.8652,0.5629,2.2589,2.2512,231392.8320,231233.3837,217051.4343,853839.5501,853251.1859,4.5790,4.5790,5.6716
2024-01-22,3.7000,3.7000,3.5500,3.5800,319643.7200,115969.9230,3.2500,5.3000,1.3823,1.4727,1.1400,5.1260,4.7202,0.5461,2.1916,2.1841,231392.8320,231233.3837,217051.4343,828386.3386,827815.5136,4.7196,4.7196,5.8462
2024-01-23,3.5700,3.6500,3.4800,3.6100,314990.4700,112301.2940,3.2800,5.3400,1.3622,1.4512,1.0400,5.1689,4.7597,0.5507,2.2099,2.2024,231392.8320,231233.3837,217051.4343,835328.1235,834752.5152,4.6804,4.6804,5.7927
2024-01-24,3.5900,3.6700,3.5300,3.6600,302161.0500,109403.4520,3.3300,5.4200,1.3067,1.3921,1.0200,5.2405,4.8256,0.5583,2.2405,2.2329,231392.8320,231233.3837,217051.4343,846897.7651,846314.1843,4.6165,4.6165,5.7057
2024-01-25,3.6500,3.6800,3.6200,3.6700,358469.0700,131289.3770,3.3300,5.4300,1.5502,1.6515,1.2200,5.2548,4.8388,0.5598,2.2466,2.2390,231392.8320,231233.3837,217051.4343,849211.6934,848626.5182,4.6039,4.6039,5.7057
2024-01-26,3.6800,3.7800,3.6800,3.7400,330923.2300,123652.4590,3.4000,5.5400,1.4311,1.5246,1.1300,5.3551,4.9311,0.5705,2.2895,2.2817,231392.8320,231233.3837,217051.4343,865409.1917,864812.8550,4.5177,4.5177,5.5882
2024-01-29,3.7500,3.7900,3.7100,3.7300,329704.6000,123641.1320,3.3900,5.5200,1.4259,1.5190,1.0100,5.3407,4.9179,0.5690,2.2834,2.2756,231392.8320,231233.3837,217051.4343,863095.2634,862500.5212,4.5299,4.5299,5.6047
2024-01-30,3.7000,3.7500,3.6600,3.6700,263018.8000,97483.1850,3.3300,5.4300,1.0695,1.1349,0.8000,5.5897,5.1472,0.5734,2.3898,2.3817,246139.2789,245932.5877,231750.6383,903331.1536,902572.5969,4.3281,4.3281,5.7057
2024-01-31,3.6600,3.7200,3.6300,3.6500,335891.4200,123331.0130,3.3200,5.4000,1.3658,1.4494,1.0600,5.5593,5.1192,0.5703,2.3768,2.3687,246139.2789,245932.5877,231750.6383,898408.3680,897653.9451,4.3518,4.3518,5.7229
2024-02-01,3.6500,3.7200,3.6100,3.6300,306894.9300,112158.4660,3.3000,5.3700,1.2479,1.3242,0.9500,5.5288,5.0911,0.5672,2.3638,2.3557,246139.2789,245932.5877,231750.6383,893485.5824,892735.2934,4.3758,4.3758,5.7576
2024-02-02,3.6300,3.7300,3.5400,3.6000,405921.0600,148211.2480,3.2700,5.3300,1.6505,1.7515,1.3000,5.4831,5.0490,0.5625,2.3442,2.3362,246139.2789,245932.5877,231750.6383,886101.4040,885357.3157,4.4122,4.4122,5.8104
2024-02-05,3.5800,3.6300,3.4800,3.5600,427281.9800,151664.1470,3.2300,5.2700,1.7374,1.8437,1.3000,5.4222,4.9929,0.5563,2.3182,2.3103,246139.2789,245932.5877,231750.6383,876255.8329,875520.0122,4.4618,4.4618,5.8824
2024-02-06,3.5400,3.7200,3.5300,3.7100,452175.9600,164776.0840,3.3700,5.4900,1.8386,1.9511,1.3000,5.6506,5.2033,0.5797,2.4159,2.4076,246139.2789,245932.5877,231750.6383,913176.7247,912409.9004,4.2814,4.2814,5.6380
2024-02-07,3.6900,3.7800,3.6800,3.7800,463999.5600,174179.8090,3.4300,5.5900,1.8867,2.0022,1.2000,5.7573,5.3015,0.5906,2.4615,2.4530,246139.2789,245932.5877,231750.6383,930406.4742,929625.1815,4.2021,4.2021,5.5394
2024-02-08,3.7700,3.8400,3.7500,3.7600,446959.4700,169786.4930,3.4200,5.5600,1.8174,1.9286,1.0900,5.7268,5.2734,0.5875,2.4484,2.4401,246139.2789,245932.5877,231750.6383,925483.6887,924706.5298,4.2245,4.2245,5.5556
2024-02-19,3.7700,3.8000,3.7200,3.7600,319969.3500,120184.3170,3.4200,5.5600,1.3010,1.3807,0.7300,5.7268,5.2734,0.5875,2.4484,2.4401,246139.2789,245932.5877,231750.6383,925483.6887,924706.5298,4.2245,4.2245,5.5556
2024-02-20,3.7600,3.7900,3.7200,3.7800,249365.0000,93544.6580,3.4300,5.5900,1.0140,1.0760,0.5900,5.7573,5.3015,0.5906,2.4615,2.4530,246139.2789,245932.5877,231750.6383,930406.4742,929625.1815,4.2021,4.2021,5.5394
2024-02-21,3.7800,3.9300,3.7600,3.8500,464711.7700,179406.7070,3.5000,5.7000,1.8896,2.0052,1.2000,5.8639,5.3997,0.6016,2.5070,2.4985,246139.2789,245932.5877,231750.6383,947636.2238,946840.4626,4.1257,4.1257,5.4286
2024-02-22,3.8500,3.8600,3.8000,3.8400,222940.1600,85282.3010,3.4900,5.6800,0.9065,0.9620,0.5700,5.8486,5.3856,0.6000,2.5005,2.4920,246139.2789,245932.5877,231750.6383,945174.8310,944381.1368,4.1365,4.1365,5.4441
2024-02-23,3.8300,3.8800,3.8100,3.8300,247100.6900,94810.8660,3.4800,5.6700,1.0047,1.0662,0.7300,5.8334,5.3716,0.5984,2.4940,2.4855,246139.2789,245932.5877,231750.6383,942713.4382,941921.8109,4.1473,4.1473,5.4598
2024-02-26,3.8300,3.8400,3.7400,3.7500,272777.4200,102993.6170,3.4100,5.5500,1.1092,1.1770,0.9100,5.7116,5.2594,0.5859,2.4419,2.4336,246139.2789,245932.5877,231750.6383,923022.2959,922247.2039,4.2358,4.2358,5.5718
2024-02-27,3.7400,3.7700,3.7300,3.7600,241881.4000,90638.2960,3.4200,5.5600,0.9835,1.0437,0.8300,5.7268,5.2734,0.5875,2.4484,2.4401,246139.2789,245932.5877,231750.6383,925483.6887,924706.5298,4.2245,4.2245,5.5556
2024-02-28,3.7500,3.7900,3.7200,3.7200,354886.2700,133399.4470,3.3800,5.5100,1.4430,1.5313,1.2200,5.6659,5.2173,0.5813,2.4224,2.4141,246139.2789,245932.5877,231750.6383,915638.1175,914869.2262,4.2699,4.2699,5.6213
2024-02-29,3.7100,3.7600,3.7100,3.7500,256352.2900,95637.0820,3.4100,5.5500,1.0424,1.1062,0.9600,5.7116,5.2594,0.5859,2.4419,2.4336,246139.2789,245932.5877,231750.6383,923022.2959,922247.2039,4.2358,4.2358,5.5718
2024-03-01,3.7500,3.7500,3.7000,3.7200,352106.9300,130904.6310,3.3800,5.5100,1.4317,1.5193,1.2800,5.6659,5.2173,0.5813,2.4224,2.4141,246139.2789,245932.5877,231750.6383,915638.1175,914869.2262,4.2699,4.2699,5.6213
2024-03-04,3.7100,3.7200,3.6500,3.6700,272284.6900,99999.7700,3.3300,5.4300,1.1072,1.1749,0.9200,5.5897,5.1472,0.5734,2.3898,2.3817,246139.2789,245932.5877,231750.6383,903331.1536,902572.5969,4.3281,4.3281,5.7057
2024-03-05,3.6600,3.7000,3.6500,3.6900,213466.9600,78707.5910,3.3500,5.4600,0.8680,0.9211,0.7200,5.6202,5.1753,0.5766,2.4028,2.3946,246139.2789,245932.5877,231750.6383,908253.9391,907491.2486,4.3046,4.3046,5.6716
2024-03-06,3.7000,3.7200,3.6800,3.6900,206734.2200,76478.9790,3.3500,5.4600,0.8406,0.8921,0.7100,5.6202,5.1753,0.5766,2.4028,2.3946,246139.2789,245932.5877,231750.6383,908253.9391,907491.2486,4.3046,4.3046,5.6716
2024-03-07,3.6800,3.7400,3.6800,3.7200,267771.2900,99526.8230,3.3800,5.5100,1.0888,1.1554,1.0300,5.6659,5.2173,0.5813,2.4224,2.4141,246139.2789,245932.5877,231750.6383,915638.1175,914869.2262,4.2699,4.2699,5.6213
2024-03-08,3.7100,3.7300,3.6800,3.7300,180011.2800,66727.6370,3.3900,5.5200,0.7320,0.7767,0.6900,5.6811,5.2314,0.5828,2.4289,2.4206,246139.2789,245932.5877,231750.6383,918099.5103,917328.5521,4.2585,4.2585,5.6047
2024-03-11,3.7300,3.7400,3.7000,3.7200,143409.5000,53229.7650,3.3800,5.5100,0.5831,0.6188,0.6300,5.6659,5.2173,0.5813,2.4224,2.4141,246139.2789,245932.5877,231750.6383,915638.1175,914869.2262,4.2699,4.2699,5.6213
2024-03-12,3.7200,3.7300,3.6900,3.7000,217717.8000,80717.5570,3.3600,5.4800,0.8853,0.9394,1.0800,5.6354,5.1893,0.5781,2.4094,2.4011,246139.2789,245932.5877,231750.6383,910715.3319,909950.5745,4.2930,4.2930,5.6548
2024-03-13,3.7000,3.7000,3.6700,3.6700,178742.5200,65765.4710,3.3300,5.4300,0.7268,0.7713,0.8800,5.5897,5.1472,0.5734,2.3898,2.3817,246139.2789,245932.5877,231750.6383,903331.1536,902572.5969,4.3281,4.3281,5.7057
2024-03-14,3.6800,3.6900,3.6600,3.6700,129355.8000,47529.6830,3.3300,5.4300,0.5260,0.5582,0.6500,5.5897,5.1472,0.5734,2.3898,2.3817,246139.2789,245932.5877,231750.6383,903331.1536,902572.5969,4.3281,4.3281,5.7057
2024-03-15,3.6700,3.6900,3.6600,3.6900,180362.5200,66327.8290,3.3500,5.4600,0.7334,0.7783,1.0600,5.6202,5.1753,0.5766,2.4028,2.3946,246139.2789,245932.5877,231750.6383,908253.9391,907491.2486,4.3046,4.3046,5.6716
2024-03-18,3.6900,3.7100,3.6700,3.7100,222875.1700,82203.8910,3.3700,5.4900,0.9062,0.9617,1.3100,5.6506,5.2033,0.5797,2.4159,2.4076,246139.2789,245932.5877,231750.6383,913176.7247,912409.9004,4.2814,4.2814,5.6380
2024-03-19,3.7000,3.7100,3.6700,3.6800,138979.0000,51259.3360,3.3400,5.4500,0.5651,0.5997,0.7500,5.6050,5.1612,0.5750,2.3963,2.3882,246139.2789,245932.5877,231750.6383,905792.5464,905031.9227,4.3163,4.3163,5.6886
2024-03-20,3.6800,3.7000,3.6600,3.7000,168886.6000,62207.1300,3.3600,5.4800,0.6867,0.7287,0.9900,5.6354,5.1893,0.5781,2.4094,2.4011,246139.2789,245932.5877,231750.6383,910715.3319,909950.5745,4.2930,4.2930,5.6548
2024-03-21,3.6900,3.7300,3.6800,3.7200,243143.6800,90212.4080,3.3800,5.5100,0.9887,1.0492,1.4500,5.6659,5.2173,0.5813,2.4224,2.4141,246139.2789,245932.5877,231750.6383,915638.1175,914869.2262,4.2699,4.2699,5.6213
2024-03-22,3.7200,3.7300,3.6600,3.6800,255693.0000,94287.5310,3.3400,5.4500,1.0397,1.1033,1.3400,5.6050,5.1612,0.5750,2.3963,2.3882,246139.2789,245932.5877,231750.6383,905792.5464,905031.9227,4.3163,4.3163,5.6886
2024-03-25,3.6700,3.7300,3.6700,3.6900,243445.5300,90113.6020,3.3500,5.4600,0.9899,1.0505,1.1800,5.6202,5.1753,0.5766,2.4028,2.3946,246139.2789,245932.5877,231750.6383,908253.9391,907491.2486,4.3046,4.3046,5.6716
2024-03-26,3.7000,3.7500,3.6900,3.7500,318764.4000,118897.2390,3.4100,5.5500,1.2961,1.3755,1.5200,5.7116,5.2594,0.5859,2.4419,2.4336,246139.2789,245932.5877,231750.6383,923022.2959,922247.2039,4.2358,4.2358,5.5718
2024-03-27,3.7400,3.7800,3.7200,3.7300,238608.1700,89618.5720,3.3900,5.5200,0.9702,1.0296,0.9700,5.6811,5.2314,0.5828,2.4289,2.4206,246139.2789,245932.5877,231750.6383,918099.5103,917328.5521,4.2585,4.2585,5.6047
2024-03-28,3.7300,3.7300,3.6700,3.6800,291635.8900,107763.6230,3.3400,5.4500,1.1858,1.2584,1.1200,5.6050,5.1612,0.5750,2.3963,2.3882,246139.2789,245932.5877,231750.6383,905792.5464,905031.9227,4.3163,4.3163,5.6886
2024-03-29,3.6800,3.7200,3.6800,3.7000,180096.1000,66615.5680,3.3600,5.4800,0.7323,0.7771,0.6700,5.6354,5.1893,0.5781,2.4094,2.4011,246139.2789,245932.5877,231750.6383,910715.3319,909950.5745,4.2930,4.2930,5.6548
2024-04-01,3.7500,3.8600,3.7400,3.8600,777067.2800,296612.9890,3.5100,5.7100,3.1597,3.3530,3.0500,5.0321,5.0321,0.5731,2.4582,2.4582,246139.2789,245932.5877,231750.6383,950097.6166,949299.7885,4.1150,4.1150,5.4131
2024-04-02,3.8500,3.9100,3.8200,3.8600,403452.8000,156069.9390,3.5100,5.7100,1.6405,1.7409,1.1200,5.0321,5.0321,0.5731,2.4582,2.4582,246139.2789,245932.5877,231750.6383,950097.6166,949299.7885,4.1150,4.1150,5.4131
2024-04-03,3.8400,3.8700,3.8300,3.8500,211396.4100,81349.9460,3.5000,5.7000,0.8596,0.9122,0.5600,5.0190,5.0190,0.5717,2.4519,2.4519,246139.2789,245932.5877,231750.6383,947636.2238,946840.4626,4.1257,4.1257,5.4286
2024-04-08,3.8600,3.9100,3.8300,3.8600,276050.2700,106898.1630,3.5100,5.7100,1.1225,1.1912,0.7400,5.0321,5.0321,0.5731,2.4582,2.4582,246139.2789,245932.5877,231750.6383,950097.6166,949299.7885,4.1150,4.1150,5.4131
2024-04-09,3.8500,3.9000,3.8400,3.8800,249678.1200,96818.1510,3.5300,5.7400,1.0152,1.0774,0.6800,5.0581,5.0581,0.5761,2.4710,2.4710,246139.2789,245932.5877,231750.6383,955020.4021,954218.4403,4.0938,4.0938,5.3824
2024-04-10,3.8800,3.9100,3.8400,3.8700,233719.6000,90715.8110,3.5200,5.7300,0.9503,1.0085,0.6100,5.0451,5.0451,0.5746,2.4646,2.4646,246139.2789,245932.5877,231750.6383,952559.0093,951759.1144,4.1044,4.1044,5.3977
2024-04-11,3.8500,3.8800,3.8200,3.8500,183644.7300,70701.9030,3.5000,5.7000,0.7467,0.7924,0.6700,5.0190,5.0190,0.5717,2.4519,2.4519,246139.2789,245932.5877,231750.6383,947636.2238,946840.4626,4.1257,4.1257,5.4286
2024-04-12,3.8300,3.8700,3.8200,3.8300,226743.6000,87051.1020,3.4800,5.6700,0.9220,0.9784,0.9800,4.9930,4.9930,0.5687,2.4391,2.4391,246139.2789,245932.5877,231750.6383,942713.4382,941921.8109,4.1473,4.1473,5.4598
2024-04-15,3.8400,3.8900,3.7700,3.8500,348710.9400,134091.0090,3.5000,5.7000,1.4179,1.5047,1.4900,5.0190,5.0190,0.5717,2.4519,2.4519,246139.2789,245932.5877,231750.6383,947636.2238,946840.4626,4.1257,4.1257,5.4286
2024-04-16,3.8400,3.8600,3.7800,3.7900,435676.3800,166232.1580,3.4400,5.6100,1.7715,1.8799,1.7500,4.9408,4.9408,0.5627,2.4137,2.4137,246139.2789,245932.5877,231750.6383,932867.8670,932084.5074,4.1910,4.1910,5.5233
2024-04-17,3.7900,3.8800,3.7800,3.8700,424323.5700,162266.4230,3.5200,5.7300,1.7254,1.8309,1.4900,5.0451,5.0451,0.5746,2.4646,2.4646,246139.2789,245932.5877,231750.6383,952559.0093,951759.1144,4.1044,4.1044,5.3977
2024-04-18,3.8600,3.9500,3.8600,3.9200,457278.5300,179152.4810,3.5600,5.8000,1.8594,1.9731,1.4100,5.1103,5.1103,0.5821,2.4964,2.4964,246139.2789,245932.5877,231750.6383,964865.9733,964055.7438,4.0521,4.0521,5.3371
